company,score_key,source_type,title,url,reliability_score,evidence_summary,checked_date
三菱総合研究所,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
ドリームインキュベータ,new_grad_access_score,採用ページ,採用情報,https://www.dreamincubator.co.jp/recruit/,4,公式採用サイトで戦略コンサルと事業創造職を確認,2026-05-14
ドリームインキュベータ,disclosure_score,IR,IRライブラリ,https://www.dreamincubator.co.jp/ir/library/,5,IR資料で事業創造と投資領域を確認,2026-05-14
ドリームインキュベータ,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
りそな銀行,new_grad_access_score,採用ページ,新卒採用情報,https://www.resona-gr.co.jp/holdings/recruit/newgraduate/,4,公式新卒採用サイトで募集職種を確認,2026-05-14
りそな銀行,disclosure_score,IR,統合報告書/ディスクロージャー誌,https://www.resona-gr.co.jp/holdings/investors/ir/disclosure/,5,開示資料で銀行事業と人的資本情報を確認,2026-05-14
りそな銀行,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
ゆうちょ銀行,new_grad_access_score,採用ページ,新卒採用情報,https://www.jp-bank.japanpost.jp/recruit/newgraduate/,4,公式新卒採用サイトで募集情報を確認,2026-05-14
ゆうちょ銀行,disclosure_score,IR,統合報告書,https://www.jp-bank.japanpost.jp/ir/financial/annualreport/,5,統合報告書で銀行事業と公共性を確認,2026-05-14
ゆうちょ銀行,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
かんぽ生命保険,new_grad_access_score,採用ページ,新卒採用情報,https://www.jp-life.japanpost.jp/recruit/newgraduate/,4,公式新卒採用サイトで募集情報を確認,2026-05-14
かんぽ生命保険,disclosure_score,IR,統合報告書/ディスクロージャー誌,https://www.jp-life.japanpost.jp/IR/library/disclosure/,5,開示資料で生命保険事業と財務情報を確認,2026-05-14
かんぽ生命保険,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
明治安田生命保険,new_grad_access_score,採用ページ,新卒採用情報,https://www.meijiyasuda-saiyo.com/,4,公式新卒採用サイトで募集職種を確認,2026-05-14
明治安田生命保険,disclosure_score,IR,ディスクロージャー誌,https://www.meijiyasuda.co.jp/profile/corporate_info/disclosure/,5,相互会社の開示資料で経営情報と人的資本を確認,2026-05-14
明治安田生命保険,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
住友生命保険,new_grad_access_score,採用ページ,新卒採用情報,https://www.sumitomolife.co.jp/about/employ/saiyo/,4,公式採用サイトで募集職種を確認,2026-05-14
住友生命保険,disclosure_score,IR,ディスクロージャー誌,https://www.sumitomolife.co.jp/about/company/disclosure/,5,開示資料で生命保険事業と経営情報を確認,2026-05-14
住友生命保険,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
オリックス,new_grad_access_score,採用ページ,新卒採用情報,https://www.orix.co.jp/recruit/newgraduate/,4,公式新卒採用サイトで募集職種を確認,2026-05-14
オリックス,disclosure_score,IR,統合報告書,https://www.orix.co.jp/grp/company/ir/library/annual_report/,5,統合報告書で金融サービスと事業投資を確認,2026-05-14
オリックス,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
三井住友カード,new_grad_access_score,採用ページ,新卒採用情報,https://www.smbc-card.com/company/recruit/newgraduate/,4,公式新卒採用サイトで募集職種を確認,2026-05-14
三井住友カード,disclosure_score,IR,SMFG統合報告書,https://www.smfg.co.jp/investor/library/annual/,5,グループ開示資料で決済事業と人的資本情報を補完,2026-05-14
三井住友カード,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
日本政策投資銀行,new_grad_access_score,採用ページ,新卒採用情報,https://www.dbj.jp/recruit/newgraduate/,4,公式新卒採用サイトで募集職種を確認,2026-05-14
日本政策投資銀行,disclosure_score,IR,統合報告書,https://www.dbj.jp/ir/library/annual/,5,統合報告書で投融資と社会インフラ支援を確認,2026-05-14
日本政策投資銀行,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
ヤマハ発動機,new_grad_access_score,採用ページ,新卒採用情報,https://global.yamaha-motor.com/jp/recruit/newgraduate/,4,公式新卒採用サイトで募集職種を確認,2026-05-14
ヤマハ発動機,disclosure_score,IR,統合報告書,https://global.yamaha-motor.com/jp/ir/library/annual/,5,統合報告書で二輪とマリン事業を確認,2026-05-14
ヤマハ発動機,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
川崎重工業,new_grad_access_score,採用ページ,新卒採用情報,https://www.khi.co.jp/recruit/newgraduate/,4,公式新卒採用サイトで募集職種を確認,2026-05-14
川崎重工業,disclosure_score,IR,統合報告書,https://www.khi.co.jp/ir/library/annualreport/,5,統合報告書で航空宇宙とエネルギー事業を確認,2026-05-14
川崎重工業,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
IHI,new_grad_access_score,採用ページ,新卒採用情報,https://www.ihi.co.jp/recruit/newgraduate/,4,公式新卒採用サイトで募集職種を確認,2026-05-14
IHI,disclosure_score,IR,統合報告書,https://www.ihi.co.jp/ir/library/annual_report/,5,統合報告書で航空エンジンと社会基盤事業を確認,2026-05-14
IHI,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
三菱重工業,new_grad_access_score,採用ページ,新卒採用情報,https://www.mhi.com/jp/recruit/shinsotsu/,4,公式新卒採用サイトで募集職種を確認,2026-05-14
三菱重工業,disclosure_score,IR,統合報告書,https://www.mhi.com/jp/finance/library/annual,5,統合報告書で防衛とエネルギーと産業機械を確認,2026-05-14
三菱重工業,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
島津製作所,new_grad_access_score,採用ページ,新卒採用情報,https://www.shimadzu.co.jp/recruit/newgraduate/,4,公式新卒採用サイトで募集職種を確認,2026-05-14
島津製作所,disclosure_score,IR,統合報告書,https://www.shimadzu.co.jp/ir/library/annual.html,5,統合報告書で計測機器と医用機器事業を確認,2026-05-14
島津製作所,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
セイコーエプソン,new_grad_access_score,採用ページ,新卒採用情報,https://corporate.epson/ja/careers/newgraduates/,4,公式新卒採用サイトで募集職種を確認,2026-05-14
セイコーエプソン,disclosure_score,IR,統合報告書,https://corporate.epson/ja/investors/ir-library/annual-report/,5,統合報告書でプリンティングと精密機器事業を確認,2026-05-14
セイコーエプソン,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
ルネサスエレクトロニクス,new_grad_access_score,採用ページ,新卒採用情報,https://www.renesas.com/jp/ja/about/careers/new-graduates,4,公式採用サイトで新卒募集情報を確認,2026-05-14
ルネサスエレクトロニクス,disclosure_score,IR,アニュアルレポート,https://www.renesas.com/jp/ja/about/investor-relations/ir-library/annual-reports,5,IR資料で車載と産業向け半導体事業を確認,2026-05-14
ルネサスエレクトロニクス,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
ローム,new_grad_access_score,採用ページ,新卒採用情報,https://www.rohm.co.jp/recruit/newgraduate,4,公式新卒採用サイトで募集職種を確認,2026-05-14
ローム,disclosure_score,IR,統合報告書,https://www.rohm.co.jp/ir/library/annual-report,5,統合報告書でアナログ半導体と電子部品事業を確認,2026-05-14
ローム,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
SCREENホールディングス,new_grad_access_score,採用ページ,新卒採用情報,https://www.screen.co.jp/recruit/fresh/,4,公式新卒採用サイトで募集職種を確認,2026-05-14
SCREENホールディングス,disclosure_score,IR,統合報告書,https://www.screen.co.jp/ir/library/annual,5,統合報告書で半導体製造装置事業を確認,2026-05-14
SCREENホールディングス,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
アドバンテスト,new_grad_access_score,採用ページ,新卒採用情報,https://www.advantest.com/ja/careers/new-graduate/,4,公式採用サイトで新卒募集情報を確認,2026-05-14
アドバンテスト,disclosure_score,IR,統合報告書,https://www.advantest.com/ja/investors/library/annual-report/,5,統合報告書で半導体テスター事業を確認,2026-05-14
アドバンテスト,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
ディスコ,new_grad_access_score,採用ページ,採用情報,https://www.disco.co.jp/recruit/,4,公式採用サイトで募集情報を確認,2026-05-14
ディスコ,disclosure_score,IR,アニュアルレポート,https://www.disco.co.jp/ir/library/annualreport/,5,IR資料で半導体加工装置事業と高収益性を確認,2026-05-14
ディスコ,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
カゴメ,new_grad_access_score,採用ページ,新卒採用情報,https://www.kagome.co.jp/company/recruit/newgraduate/,4,公式新卒採用サイトで募集情報を確認,2026-05-14
カゴメ,disclosure_score,IR,統合報告書,https://www.kagome.co.jp/company/ir/library/annualreport/,5,統合報告書で食品事業とサステナビリティを確認,2026-05-14
カゴメ,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
森永乳業,new_grad_access_score,採用ページ,新卒採用情報,https://www.morinagamilk.co.jp/recruit/newgraduate/,4,公式新卒採用サイトで募集情報を確認,2026-05-14
森永乳業,disclosure_score,IR,統合報告書,https://www.morinagamilk.co.jp/ir/library/annual.html,5,統合報告書で乳製品と機能性食品事業を確認,2026-05-14
森永乳業,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
江崎グリコ,new_grad_access_score,採用ページ,新卒採用情報,https://www.glico.com/jp/recruit/newgraduate/,4,公式新卒採用サイトで募集情報を確認,2026-05-14
江崎グリコ,disclosure_score,IR,統合報告書,https://www.glico.com/jp/company/ir/library/annualreport/,5,統合報告書で菓子と食品事業を確認,2026-05-14
江崎グリコ,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
キッコーマン,new_grad_access_score,採用ページ,新卒採用情報,https://www.kikkoman.com/jp/corporate/careers/newgraduate/,4,公式採用サイトで募集情報を確認,2026-05-14
キッコーマン,disclosure_score,IR,統合報告書,https://www.kikkoman.com/jp/ir/library/annualreport/,5,統合報告書で海外食品展開と財務情報を確認,2026-05-14
キッコーマン,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
P&Gジャパン,new_grad_access_score,採用ページ,新卒採用情報,https://japan.pgcareers.com/graduates,4,公式採用サイトで学生向け募集情報を確認,2026-05-14
P&Gジャパン,disclosure_score,IR,Annual Report,https://www.pginvestor.com/financial-reporting/annual-reports/default.aspx,5,グローバル年次報告で消費財事業と人材情報を確認,2026-05-14
P&Gジャパン,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
協和キリン,new_grad_access_score,採用ページ,新卒採用情報,https://www.kyowakirin.co.jp/recruit/newgraduate/,4,公式新卒採用サイトで募集職種を確認,2026-05-14
協和キリン,disclosure_score,IR,統合報告書,https://ir.kyowakirin.com/ja/library/annual.html,5,統合報告書でバイオ医薬品と研究開発情報を確認,2026-05-14
協和キリン,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
小野薬品工業,new_grad_access_score,採用ページ,新卒採用情報,https://www.ono-pharma.com/ja/recruit/newgraduate,4,公式新卒採用サイトで募集職種を確認,2026-05-14
小野薬品工業,disclosure_score,IR,統合報告書,https://www.ono-pharma.com/ja/ir/library/annual-report,5,統合報告書でがん免疫領域と研究開発情報を確認,2026-05-14
小野薬品工業,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
テルモ,new_grad_access_score,採用ページ,新卒採用情報,https://www.terumo.co.jp/recruit/newgraduate/,4,公式新卒採用サイトで募集職種を確認,2026-05-14
テルモ,disclosure_score,IR,統合報告書,https://www.terumo.co.jp/investors/library/annual_report,5,統合報告書で医療機器事業と人的資本情報を確認,2026-05-14
テルモ,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
東宝,new_grad_access_score,採用ページ,新卒採用情報,https://www.toho.co.jp/recruit/newgraduate/,4,公式採用サイトで募集情報を確認,2026-05-14
東宝,disclosure_score,IR,統合報告書,https://www.toho.co.jp/ir/library/annual-report,5,統合報告書で映画と演劇と不動産事業を確認,2026-05-14
東宝,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
ソニー・ミュージックグループ,new_grad_access_score,採用ページ,新卒採用情報,https://saiyo.sme.co.jp/graduate/,4,公式新卒採用サイトで募集情報を確認,2026-05-14
ソニー・ミュージックグループ,disclosure_score,IR,ソニーグループ統合報告書,https://www.sony.com/ja/SonyInfo/IR/library/presen/annual_report/,5,グループ統合報告書で音楽とIP事業を補完,2026-05-14
ソニー・ミュージックグループ,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
テレビ朝日,new_grad_access_score,採用ページ,新卒採用情報,https://company.tv-asahi.co.jp/saiyo/shinsotsu/,4,公式新卒採用サイトで募集職種を確認,2026-05-14
テレビ朝日,disclosure_score,IR,統合報告書,https://www.tv-asahihd.co.jp/ir/library/annual.html,5,統合報告書で放送とコンテンツ事業を確認,2026-05-14
テレビ朝日,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
TBSテレビ,new_grad_access_score,採用ページ,採用情報,https://www.tbsholdings.co.jp/recruit/,4,公式採用サイトで募集情報を確認,2026-05-14
TBSテレビ,disclosure_score,IR,統合報告書,https://www.tbsholdings.co.jp/ir/library/annual/,5,TBS HD統合報告書でメディアとコンテンツ事業を確認,2026-05-14
TBSテレビ,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
JR西日本,new_grad_access_score,採用ページ,新卒採用情報,https://www.westjr.co.jp/company/recruit/fresh/,4,公式新卒採用サイトで募集職種を確認,2026-05-14
JR西日本,disclosure_score,IR,統合報告書,https://www.westjr.co.jp/company/ir/library/annual-report/,5,統合報告書で鉄道と地域共創事業を確認,2026-05-14
JR西日本,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
JR東海,new_grad_access_score,採用ページ,新卒採用情報,https://saiyo.jr-central.co.jp/,4,公式採用サイトで募集職種を確認,2026-05-14
JR東海,disclosure_score,IR,統合報告書,https://company.jr-central.co.jp/ir/annualreport/,5,統合報告書で東海道新幹線と中央新幹線事業を確認,2026-05-14
JR東海,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
NTT都市開発,new_grad_access_score,採用ページ,新卒採用情報,https://www.nttud.co.jp/recruit/newgraduate/,4,公式新卒採用サイトで募集情報を確認,2026-05-14
NTT都市開発,disclosure_score,IR,統合報告書,https://www.nttud.co.jp/ir/library/annualreport/,5,統合報告書で都市開発とNTTグループ連携を確認,2026-05-14
NTT都市開発,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
森ビル,new_grad_access_score,採用ページ,新卒採用情報,https://www.mori.co.jp/recruit/newgraduate/,4,公式新卒採用サイトで募集情報を確認,2026-05-14
森ビル,disclosure_score,IR,会社/IR情報,https://www.mori.co.jp/company/ir/,5,非上場に近い開示環境のため会社情報とIR関連情報で都市開発事業を確認,2026-05-14
森ビル,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
鹿島建設,new_grad_access_score,採用ページ,新卒採用情報,https://www.kajima.co.jp/prof/recruit/newgraduate/,4,公式新卒採用サイトで募集職種を確認,2026-05-14
鹿島建設,disclosure_score,IR,統合報告書,https://www.kajima.co.jp/ir/library/annual_report/,5,統合報告書で建設と開発事業を確認,2026-05-14
鹿島建設,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
大成建設,new_grad_access_score,採用ページ,新卒採用情報,https://www.taisei.co.jp/saiyo/new/,4,公式新卒採用サイトで募集職種を確認,2026-05-14
大成建設,disclosure_score,IR,統合報告書,https://www.taisei.co.jp/about_us/wn/ir/library/annual_report/,5,統合報告書で建設事業と人的資本情報を確認,2026-05-14
大成建設,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
関西電力,new_grad_access_score,採用ページ,新卒採用情報,https://www.kepco.co.jp/recruit/newgraduate/,4,公式新卒採用サイトで募集職種を確認,2026-05-14
関西電力,disclosure_score,IR,統合報告書,https://www.kepco.co.jp/ir/library/annual/,5,統合報告書で電力事業と脱炭素戦略を確認,2026-05-14
関西電力,culture_clarity_score,選考体験記,選考体験記・口コミ確認,,2,社風、選考フロー、面接傾向、働き方の補助ソース。複数サイトで裏取り推奨。,2026-05-14
